номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 20:30:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-29 20:30:00,2400,-40
2025-06-29 20:35:00,2415,-69
2025-06-29 20:40:00,2485,-52
2025-06-29 20:45:00,2445,-36
2025-06-29 20:50:00,2435,-57
2025-06-29 20:55:00,2425,-68
2025-06-29 21:00:00,2405,-55
2025-06-29 21:05:00,2410,-55
2025-06-29 21:10:00,2500,-47
2025-06-29 21:15:00,2495,-63
2025-06-29 21:20:00,2400,-58
2025-06-29 21:25:00,2490,-60
2025-06-29 21:30:00,2495,-64
2025-06-29 21:35:00,2500,-45
2025-06-29 21:40:00,2450,-51
2025-06-29 21:45:00,2445,-65
2025-06-29 21:50:00,2480,-47
2025-06-29 21:55:00,2425,-55
2025-06-29 22:00:00,2480,-74
2025-06-29 22:05:00,2420,-37
2025-06-29 22:10:00,2450,-57
2025-06-29 22:15:00,2430,-70
2025-06-29 22:20:00,2440,-49
2025-06-29 22:25:00,2435,-45
