номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 01:20:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-28 01:20:00,2695,-75
2025-06-28 01:25:00,2645,-42
2025-06-28 01:30:00,2695,-71
2025-06-28 01:35:00,2630,-47
2025-06-28 01:40:00,2670,-68
2025-06-28 01:45:00,2690,-49
2025-06-28 01:50:00,2625,-61
2025-06-28 01:55:00,2615,-37
2025-06-28 02:00:00,2690,-59
2025-06-28 02:05:00,2610,-61
2025-06-28 02:10:00,2635,-74
2025-06-28 02:15:00,2650,-66
2025-06-28 02:20:00,2655,-75
2025-06-28 02:25:00,2685,-44
2025-06-28 02:30:00,2655,-59
2025-06-28 02:35:00,2675,-58
2025-06-28 02:40:00,2650,-47
2025-06-28 02:45:00,2700,-68
2025-06-28 02:50:00,2630,-64
2025-06-28 02:55:00,2605,-35
2025-06-28 03:00:00,2665,-51
2025-06-28 03:05:00,2675,-72
2025-06-28 03:10:00,2690,-48
2025-06-28 03:15:00,2650,-41
