номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 10:00:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-26 10:00:00,2415,-53
2025-06-26 10:05:00,2485,-73
2025-06-26 10:10:00,2485,-51
2025-06-26 10:15:00,2460,-51
2025-06-26 10:20:00,2415,-46
2025-06-26 10:25:00,2460,-56
2025-06-26 10:30:00,2490,-56
2025-06-26 10:35:00,2470,-46
2025-06-26 10:40:00,2485,-64
2025-06-26 10:45:00,2445,-62
2025-06-26 10:50:00,2455,-69
2025-06-26 10:55:00,2425,-48
2025-06-26 11:00:00,2435,-53
2025-06-26 11:05:00,2490,-55
2025-06-26 11:10:00,2400,-49
2025-06-26 11:15:00,2430,-36
2025-06-26 11:20:00,2495,-65
2025-06-26 11:25:00,2490,-35
2025-06-26 11:30:00,2405,-46
2025-06-26 11:35:00,2445,-43
2025-06-26 11:40:00,2400,-41
2025-06-26 11:45:00,2425,-44
2025-06-26 11:50:00,2490,-69
2025-06-26 11:55:00,2465,-40
