номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 01:30:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-27 01:30:00,2400,-63
2025-06-27 01:35:00,2460,-66
2025-06-27 01:40:00,2410,-49
2025-06-27 01:45:00,2450,-40
2025-06-27 01:50:00,2475,-57
2025-06-27 01:55:00,2490,-60
2025-06-27 02:00:00,2430,-53
2025-06-27 02:05:00,2420,-45
2025-06-27 02:10:00,2420,-49
2025-06-27 02:15:00,2400,-60
2025-06-27 02:20:00,2400,-70
2025-06-27 02:25:00,2445,-60
2025-06-27 02:30:00,2475,-35
2025-06-27 02:35:00,2440,-35
2025-06-27 02:40:00,2435,-72
2025-06-27 02:45:00,2415,-64
2025-06-27 02:50:00,2425,-72
2025-06-27 02:55:00,2445,-75
2025-06-27 03:00:00,2450,-58
2025-06-27 03:05:00,2425,-57
2025-06-27 03:10:00,2470,-75
2025-06-27 03:15:00,2480,-71
2025-06-27 03:20:00,2455,-71
2025-06-27 03:25:00,2490,-47
