номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 19:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-29 19:40:00,2650,-42
2025-06-29 19:45:00,2600,-48
2025-06-29 19:50:00,2670,-51
2025-06-29 19:55:00,2625,-36
2025-06-29 20:00:00,2680,-63
2025-06-29 20:05:00,2660,-57
2025-06-29 20:10:00,2675,-74
2025-06-29 20:15:00,2670,-65
2025-06-29 20:20:00,2600,-38
2025-06-29 20:25:00,2615,-53
2025-06-29 20:30:00,2690,-45
2025-06-29 20:35:00,2645,-49
2025-06-29 20:40:00,2695,-39
2025-06-29 20:45:00,2675,-56
2025-06-29 20:50:00,2650,-42
2025-06-29 20:55:00,2690,-57
2025-06-29 21:00:00,2680,-46
2025-06-29 21:05:00,2655,-40
2025-06-29 21:10:00,2650,-57
2025-06-29 21:15:00,2670,-35
2025-06-29 21:20:00,2620,-46
2025-06-29 21:25:00,2700,-67
2025-06-29 21:30:00,2655,-60
2025-06-29 21:35:00,2635,-55
