номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-04 07:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-04 07:40:00,2610,-53
2025-07-04 07:45:00,2680,-57
2025-07-04 07:50:00,2640,-44
2025-07-04 07:55:00,2625,-66
2025-07-04 08:00:00,2630,-39
2025-07-04 08:05:00,2690,-66
2025-07-04 08:10:00,2665,-42
2025-07-04 08:15:00,2630,-36
2025-07-04 08:20:00,2620,-39
2025-07-04 08:25:00,2625,-57
2025-07-04 08:30:00,2605,-70
2025-07-04 08:35:00,2670,-38
2025-07-04 08:40:00,2610,-70
2025-07-04 08:45:00,2675,-73
2025-07-04 08:50:00,2695,-51
2025-07-04 08:55:00,2600,-69
2025-07-04 09:00:00,2615,-36
2025-07-04 09:05:00,2600,-35
2025-07-04 09:10:00,2610,-69
2025-07-04 09:15:00,2630,-54
2025-07-04 09:20:00,2605,-71
2025-07-04 09:25:00,2600,-55
2025-07-04 09:30:00,2615,-41
2025-07-04 09:35:00,2610,-41
