номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 07:20:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-27 07:20:00,2580,-67
2025-06-27 07:25:00,2500,-68
2025-06-27 07:30:00,2500,-44
2025-06-27 07:35:00,2500,-44
2025-06-27 07:40:00,2515,-54
2025-06-27 07:45:00,2520,-46
2025-06-27 07:50:00,2535,-66
2025-06-27 07:55:00,2600,-75
2025-06-27 08:00:00,2500,-58
2025-06-27 08:05:00,2525,-48
2025-06-27 08:10:00,2520,-65
2025-06-27 08:15:00,2590,-74
2025-06-27 08:20:00,2555,-57
2025-06-27 08:25:00,2530,-35
2025-06-27 08:30:00,2585,-66
2025-06-27 08:35:00,2575,-58
2025-06-27 08:40:00,2540,-42
2025-06-27 08:45:00,2570,-52
2025-06-27 08:50:00,2510,-61
2025-06-27 08:55:00,2560,-37
2025-06-27 09:00:00,2500,-65
2025-06-27 09:05:00,2585,-75
2025-06-27 09:10:00,2505,-48
2025-06-27 09:15:00,2560,-39
