номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 03:30:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-28 03:30:00,2440,-35
2025-06-28 03:35:00,2420,-59
2025-06-28 03:40:00,2490,-67
2025-06-28 03:45:00,2500,-41
2025-06-28 03:50:00,2430,-65
2025-06-28 03:55:00,2490,-65
2025-06-28 04:00:00,2495,-44
2025-06-28 04:05:00,2490,-68
2025-06-28 04:10:00,2465,-37
2025-06-28 04:15:00,2455,-40
2025-06-28 04:20:00,2470,-49
2025-06-28 04:25:00,2400,-65
2025-06-28 04:30:00,2445,-63
2025-06-28 04:35:00,2430,-40
2025-06-28 04:40:00,2425,-47
2025-06-28 04:45:00,2475,-71
2025-06-28 04:50:00,2415,-46
2025-06-28 04:55:00,2455,-62
2025-06-28 05:00:00,2465,-50
2025-06-28 05:05:00,2490,-61
2025-06-28 05:10:00,2455,-44
2025-06-28 05:15:00,2445,-46
2025-06-28 05:20:00,2435,-39
2025-06-28 05:25:00,2490,-67
