номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 06:50:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-02 06:50:00,2465,-65
2025-07-02 06:55:00,2485,-49
2025-07-02 07:00:00,2465,-72
2025-07-02 07:05:00,2410,-42
2025-07-02 07:10:00,2495,-49
2025-07-02 07:15:00,2430,-61
2025-07-02 07:20:00,2485,-66
2025-07-02 07:25:00,2420,-71
2025-07-02 07:30:00,2485,-74
2025-07-02 07:35:00,2495,-42
2025-07-02 07:40:00,2490,-48
2025-07-02 07:45:00,2415,-42
2025-07-02 07:50:00,2465,-40
2025-07-02 07:55:00,2405,-54
2025-07-02 08:00:00,2405,-39
2025-07-02 08:05:00,2470,-41
2025-07-02 08:10:00,2440,-55
2025-07-02 08:15:00,2475,-52
2025-07-02 08:20:00,2415,-71
2025-07-02 08:25:00,2405,-39
2025-07-02 08:30:00,2470,-49
2025-07-02 08:35:00,2405,-45
2025-07-02 08:40:00,2415,-54
2025-07-02 08:45:00,2410,-57
