номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 12:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-27 12:40:00,2605,-71
2025-06-27 12:45:00,2615,-46
2025-06-27 12:50:00,2695,-47
2025-06-27 12:55:00,2700,-42
2025-06-27 13:00:00,2700,-59
2025-06-27 13:05:00,2680,-66
2025-06-27 13:10:00,2625,-72
2025-06-27 13:15:00,2690,-51
2025-06-27 13:20:00,2670,-66
2025-06-27 13:25:00,2665,-65
2025-06-27 13:30:00,2665,-47
2025-06-27 13:35:00,2655,-58
2025-06-27 13:40:00,2670,-70
2025-06-27 13:45:00,2675,-48
2025-06-27 13:50:00,2605,-52
2025-06-27 13:55:00,2645,-59
2025-06-27 14:00:00,2610,-56
2025-06-27 14:05:00,2615,-38
2025-06-27 14:10:00,2700,-60
2025-06-27 14:15:00,2645,-37
2025-06-27 14:20:00,2640,-48
2025-06-27 14:25:00,2645,-40
2025-06-27 14:30:00,2670,-69
2025-06-27 14:35:00,2625,-40
