номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 10:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-27 10:20:00,2480,-54
2025-06-27 10:25:00,2495,-56
2025-06-27 10:30:00,2470,-59
2025-06-27 10:35:00,2425,-56
2025-06-27 10:40:00,2470,-62
2025-06-27 10:45:00,2425,-51
2025-06-27 10:50:00,2465,-70
2025-06-27 10:55:00,2460,-66
2025-06-27 11:00:00,2470,-65
2025-06-27 11:05:00,2485,-47
2025-06-27 11:10:00,2415,-74
2025-06-27 11:15:00,2475,-74
2025-06-27 11:20:00,2415,-61
2025-06-27 11:25:00,2445,-39
2025-06-27 11:30:00,2460,-49
2025-06-27 11:35:00,2495,-41
2025-06-27 11:40:00,2440,-55
2025-06-27 11:45:00,2500,-65
2025-06-27 11:50:00,2450,-44
2025-06-27 11:55:00,2500,-44
2025-06-27 12:00:00,2465,-38
2025-06-27 12:05:00,2450,-40
2025-06-27 12:10:00,2425,-59
2025-06-27 12:15:00,2425,-62
