номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 22:30:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-26 22:30:00,2590,-43
2025-06-26 22:35:00,2525,-59
2025-06-26 22:40:00,2595,-43
2025-06-26 22:45:00,2540,-61
2025-06-26 22:50:00,2565,-48
2025-06-26 22:55:00,2560,-68
2025-06-26 23:00:00,2600,-61
2025-06-26 23:05:00,2520,-51
2025-06-26 23:10:00,2570,-52
2025-06-26 23:15:00,2595,-69
2025-06-26 23:20:00,2600,-49
2025-06-26 23:25:00,2545,-39
2025-06-26 23:30:00,2545,-56
2025-06-26 23:35:00,2540,-46
2025-06-26 23:40:00,2505,-52
2025-06-26 23:45:00,2570,-38
2025-06-26 23:50:00,2525,-42
2025-06-26 23:55:00,2590,-46
2025-06-27 00:00:00,2585,-59
2025-06-27 00:05:00,2525,-70
2025-06-27 00:10:00,2595,-70
2025-06-27 00:15:00,2565,-54
2025-06-27 00:20:00,2545,-64
2025-06-27 00:25:00,2510,-71
