номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 21:50:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-29 21:50:00,2600,-64
2025-06-29 21:55:00,2680,-69
2025-06-29 22:00:00,2655,-60
2025-06-29 22:05:00,2620,-68
2025-06-29 22:10:00,2625,-63
2025-06-29 22:15:00,2610,-72
2025-06-29 22:20:00,2660,-63
2025-06-29 22:25:00,2625,-74
2025-06-29 22:30:00,2685,-40
2025-06-29 22:35:00,2605,-62
2025-06-29 22:40:00,2630,-59
2025-06-29 22:45:00,2610,-55
2025-06-29 22:50:00,2690,-63
2025-06-29 22:55:00,2615,-66
2025-06-29 23:00:00,2655,-51
2025-06-29 23:05:00,2670,-60
2025-06-29 23:10:00,2600,-42
2025-06-29 23:15:00,2625,-75
2025-06-29 23:20:00,2610,-40
2025-06-29 23:25:00,2690,-44
2025-06-29 23:30:00,2685,-57
2025-06-29 23:35:00,2630,-42
2025-06-29 23:40:00,2690,-58
2025-06-29 23:45:00,2700,-71
