номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 22:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-02 22:20:00,2450,-61
2025-07-02 22:25:00,2450,-43
2025-07-02 22:30:00,2500,-48
2025-07-02 22:35:00,2465,-38
2025-07-02 22:40:00,2480,-45
2025-07-02 22:45:00,2410,-58
2025-07-02 22:50:00,2415,-75
2025-07-02 22:55:00,2470,-71
2025-07-02 23:00:00,2400,-40
2025-07-02 23:05:00,2480,-44
2025-07-02 23:10:00,2405,-70
2025-07-02 23:15:00,2460,-72
2025-07-02 23:20:00,2450,-39
2025-07-02 23:25:00,2410,-72
2025-07-02 23:30:00,2425,-65
2025-07-02 23:35:00,2460,-68
2025-07-02 23:40:00,2410,-70
2025-07-02 23:45:00,2465,-42
2025-07-02 23:50:00,2415,-67
2025-07-02 23:55:00,2475,-45
2025-07-03 00:00:00,2490,-36
2025-07-03 00:05:00,2460,-45
2025-07-03 00:10:00,2400,-42
2025-07-03 00:15:00,2500,-65
