номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-25 21:00:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-25 21:00:00,2520,-36
2025-06-25 21:05:00,2550,-73
2025-06-25 21:10:00,2585,-43
2025-06-25 21:15:00,2560,-56
2025-06-25 21:20:00,2580,-70
2025-06-25 21:25:00,2525,-75
2025-06-25 21:30:00,2595,-60
2025-06-25 21:35:00,2500,-67
2025-06-25 21:40:00,2585,-59
2025-06-25 21:45:00,2575,-53
2025-06-25 21:50:00,2580,-42
2025-06-25 21:55:00,2535,-38
2025-06-25 22:00:00,2600,-68
2025-06-25 22:05:00,2505,-74
2025-06-25 22:10:00,2580,-44
2025-06-25 22:15:00,2515,-60
2025-06-25 22:20:00,2505,-49
2025-06-25 22:25:00,2545,-72
2025-06-25 22:30:00,2590,-69
2025-06-25 22:35:00,2510,-67
2025-06-25 22:40:00,2530,-69
2025-06-25 22:45:00,2510,-53
2025-06-25 22:50:00,2595,-59
2025-06-25 22:55:00,2535,-52
