номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 18:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-29 18:20:00,2430,-42
2025-06-29 18:25:00,2455,-46
2025-06-29 18:30:00,2495,-58
2025-06-29 18:35:00,2440,-42
2025-06-29 18:40:00,2475,-44
2025-06-29 18:45:00,2410,-35
2025-06-29 18:50:00,2480,-71
2025-06-29 18:55:00,2480,-65
2025-06-29 19:00:00,2500,-36
2025-06-29 19:05:00,2490,-75
2025-06-29 19:10:00,2495,-69
2025-06-29 19:15:00,2435,-61
2025-06-29 19:20:00,2495,-68
2025-06-29 19:25:00,2480,-43
2025-06-29 19:30:00,2475,-49
2025-06-29 19:35:00,2415,-57
2025-06-29 19:40:00,2410,-69
2025-06-29 19:45:00,2415,-51
2025-06-29 19:50:00,2475,-49
2025-06-29 19:55:00,2410,-54
2025-06-29 20:00:00,2405,-73
2025-06-29 20:05:00,2430,-64
2025-06-29 20:10:00,2430,-39
2025-06-29 20:15:00,2460,-75
