номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 04:10:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-30 04:10:00,2560,-74
2025-06-30 04:15:00,2530,-58
2025-06-30 04:20:00,2575,-60
2025-06-30 04:25:00,2550,-36
2025-06-30 04:30:00,2540,-63
2025-06-30 04:35:00,2575,-54
2025-06-30 04:40:00,2560,-51
2025-06-30 04:45:00,2575,-60
2025-06-30 04:50:00,2585,-40
2025-06-30 04:55:00,2595,-64
2025-06-30 05:00:00,2540,-35
2025-06-30 05:05:00,2580,-73
2025-06-30 05:10:00,2510,-43
2025-06-30 05:15:00,2595,-61
2025-06-30 05:20:00,2545,-55
2025-06-30 05:25:00,2515,-74
2025-06-30 05:30:00,2595,-42
2025-06-30 05:35:00,2530,-54
2025-06-30 05:40:00,2510,-53
2025-06-30 05:45:00,2500,-68
2025-06-30 05:50:00,2560,-64
2025-06-30 05:55:00,2500,-74
2025-06-30 06:00:00,2585,-53
2025-06-30 06:05:00,2600,-71
