номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 07:30:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-03 07:30:00,2410,-39
2025-07-03 07:35:00,2430,-44
2025-07-03 07:40:00,2415,-68
2025-07-03 07:45:00,2450,-52
2025-07-03 07:50:00,2420,-43
2025-07-03 07:55:00,2485,-59
2025-07-03 08:00:00,2465,-39
2025-07-03 08:05:00,2495,-69
2025-07-03 08:10:00,2455,-70
2025-07-03 08:15:00,2450,-69
2025-07-03 08:20:00,2440,-56
2025-07-03 08:25:00,2485,-40
2025-07-03 08:30:00,2470,-54
2025-07-03 08:35:00,2405,-48
2025-07-03 08:40:00,2460,-45
2025-07-03 08:45:00,2490,-56
2025-07-03 08:50:00,2460,-40
2025-07-03 08:55:00,2400,-71
2025-07-03 09:00:00,2460,-75
2025-07-03 09:05:00,2490,-46
2025-07-03 09:10:00,2425,-71
2025-07-03 09:15:00,2400,-46
2025-07-03 09:20:00,2415,-37
2025-07-03 09:25:00,2490,-68
