номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 22:10:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-29 22:10:00,2630,-42
2025-06-29 22:15:00,2605,-52
2025-06-29 22:20:00,2635,-41
2025-06-29 22:25:00,2635,-62
2025-06-29 22:30:00,2675,-56
2025-06-29 22:35:00,2650,-37
2025-06-29 22:40:00,2625,-70
2025-06-29 22:45:00,2610,-55
2025-06-29 22:50:00,2690,-38
2025-06-29 22:55:00,2665,-69
2025-06-29 23:00:00,2600,-55
2025-06-29 23:05:00,2620,-42
2025-06-29 23:10:00,2620,-71
2025-06-29 23:15:00,2630,-67
2025-06-29 23:20:00,2645,-56
2025-06-29 23:25:00,2675,-39
2025-06-29 23:30:00,2610,-71
2025-06-29 23:35:00,2645,-61
2025-06-29 23:40:00,2600,-48
2025-06-29 23:45:00,2665,-67
2025-06-29 23:50:00,2610,-40
2025-06-29 23:55:00,2630,-39
2025-06-30 00:00:00,2605,-53
2025-06-30 00:05:00,2650,-56
