номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 21:20:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-27 21:20:00,2595,-38
2025-06-27 21:25:00,2510,-39
2025-06-27 21:30:00,2555,-41
2025-06-27 21:35:00,2555,-57
2025-06-27 21:40:00,2550,-72
2025-06-27 21:45:00,2540,-56
2025-06-27 21:50:00,2555,-39
2025-06-27 21:55:00,2575,-40
2025-06-27 22:00:00,2535,-72
2025-06-27 22:05:00,2520,-45
2025-06-27 22:10:00,2570,-58
2025-06-27 22:15:00,2565,-40
2025-06-27 22:20:00,2570,-54
2025-06-27 22:25:00,2500,-70
2025-06-27 22:30:00,2520,-55
2025-06-27 22:35:00,2595,-65
2025-06-27 22:40:00,2600,-52
2025-06-27 22:45:00,2600,-42
2025-06-27 22:50:00,2595,-73
2025-06-27 22:55:00,2560,-56
2025-06-27 23:00:00,2555,-37
2025-06-27 23:05:00,2550,-56
2025-06-27 23:10:00,2570,-49
2025-06-27 23:15:00,2540,-35
