номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-25 20:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-25 20:20:00,2400,-46
2025-06-25 20:25:00,2405,-70
2025-06-25 20:30:00,2425,-47
2025-06-25 20:35:00,2480,-59
2025-06-25 20:40:00,2470,-43
2025-06-25 20:45:00,2465,-44
2025-06-25 20:50:00,2425,-45
2025-06-25 20:55:00,2485,-62
2025-06-25 21:00:00,2455,-60
2025-06-25 21:05:00,2500,-63
2025-06-25 21:10:00,2480,-42
2025-06-25 21:15:00,2465,-75
2025-06-25 21:20:00,2400,-57
2025-06-25 21:25:00,2415,-48
2025-06-25 21:30:00,2455,-68
2025-06-25 21:35:00,2470,-53
2025-06-25 21:40:00,2415,-35
2025-06-25 21:45:00,2405,-75
2025-06-25 21:50:00,2465,-46
2025-06-25 21:55:00,2400,-42
2025-06-25 22:00:00,2470,-42
2025-06-25 22:05:00,2470,-37
2025-06-25 22:10:00,2445,-47
2025-06-25 22:15:00,2455,-75
