номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 05:50:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-01 05:50:00,2420,-40
2025-07-01 05:55:00,2495,-41
2025-07-01 06:00:00,2400,-50
2025-07-01 06:05:00,2495,-75
2025-07-01 06:10:00,2400,-35
2025-07-01 06:15:00,2485,-72
2025-07-01 06:20:00,2420,-56
2025-07-01 06:25:00,2460,-61
2025-07-01 06:30:00,2480,-63
2025-07-01 06:35:00,2420,-67
2025-07-01 06:40:00,2500,-75
2025-07-01 06:45:00,2410,-62
2025-07-01 06:50:00,2475,-40
2025-07-01 06:55:00,2440,-37
2025-07-01 07:00:00,2480,-57
2025-07-01 07:05:00,2405,-46
2025-07-01 07:10:00,2420,-55
2025-07-01 07:15:00,2430,-67
2025-07-01 07:20:00,2435,-69
2025-07-01 07:25:00,2460,-65
2025-07-01 07:30:00,2440,-72
2025-07-01 07:35:00,2470,-53
2025-07-01 07:40:00,2420,-60
2025-07-01 07:45:00,2485,-43
