номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 15:10:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-30 15:10:00,2450,-61
2025-06-30 15:15:00,2435,-44
2025-06-30 15:20:00,2425,-72
2025-06-30 15:25:00,2490,-69
2025-06-30 15:30:00,2445,-72
2025-06-30 15:35:00,2440,-35
2025-06-30 15:40:00,2475,-54
2025-06-30 15:45:00,2490,-40
2025-06-30 15:50:00,2460,-40
2025-06-30 15:55:00,2445,-44
2025-06-30 16:00:00,2480,-69
2025-06-30 16:05:00,2430,-74
2025-06-30 16:10:00,2455,-54
2025-06-30 16:15:00,2425,-63
2025-06-30 16:20:00,2425,-42
2025-06-30 16:25:00,2415,-69
2025-06-30 16:30:00,2440,-44
2025-06-30 16:35:00,2465,-42
2025-06-30 16:40:00,2415,-62
2025-06-30 16:45:00,2500,-63
2025-06-30 16:50:00,2425,-68
2025-06-30 16:55:00,2405,-61
2025-06-30 17:00:00,2440,-48
2025-06-30 17:05:00,2455,-40
