номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 04:10:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-01 04:10:00,2645,-52
2025-07-01 04:15:00,2625,-41
2025-07-01 04:20:00,2630,-47
2025-07-01 04:25:00,2695,-51
2025-07-01 04:30:00,2670,-44
2025-07-01 04:35:00,2610,-69
2025-07-01 04:40:00,2665,-58
2025-07-01 04:45:00,2620,-41
2025-07-01 04:50:00,2695,-61
2025-07-01 04:55:00,2645,-68
2025-07-01 05:00:00,2630,-67
2025-07-01 05:05:00,2635,-57
2025-07-01 05:10:00,2625,-58
2025-07-01 05:15:00,2645,-47
2025-07-01 05:20:00,2660,-47
2025-07-01 05:25:00,2600,-44
2025-07-01 05:30:00,2675,-47
2025-07-01 05:35:00,2650,-73
2025-07-01 05:40:00,2700,-72
2025-07-01 05:45:00,2635,-50
2025-07-01 05:50:00,2610,-45
2025-07-01 05:55:00,2660,-69
2025-07-01 06:00:00,2695,-68
2025-07-01 06:05:00,2610,-43
