номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-25 09:50:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-25 09:50:00,2630,-69
2025-06-25 09:55:00,2700,-42
2025-06-25 10:00:00,2690,-35
2025-06-25 10:05:00,2660,-39
2025-06-25 10:10:00,2620,-42
2025-06-25 10:15:00,2605,-50
2025-06-25 10:20:00,2670,-67
2025-06-25 10:25:00,2650,-36
2025-06-25 10:30:00,2700,-37
2025-06-25 10:35:00,2690,-38
2025-06-25 10:40:00,2645,-61
2025-06-25 10:45:00,2690,-73
2025-06-25 10:50:00,2605,-51
2025-06-25 10:55:00,2615,-43
2025-06-25 11:00:00,2685,-62
2025-06-25 11:05:00,2680,-62
2025-06-25 11:10:00,2680,-52
2025-06-25 11:15:00,2655,-54
2025-06-25 11:20:00,2685,-40
2025-06-25 11:25:00,2695,-45
2025-06-25 11:30:00,2675,-65
2025-06-25 11:35:00,2645,-65
2025-06-25 11:40:00,2625,-49
2025-06-25 11:45:00,2665,-50
