номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 23:10:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-28 23:10:00,2595,-68
2025-06-28 23:15:00,2550,-69
2025-06-28 23:20:00,2590,-50
2025-06-28 23:25:00,2570,-40
2025-06-28 23:30:00,2550,-72
2025-06-28 23:35:00,2535,-45
2025-06-28 23:40:00,2585,-38
2025-06-28 23:45:00,2535,-51
2025-06-28 23:50:00,2500,-69
2025-06-28 23:55:00,2565,-48
2025-06-29 00:00:00,2535,-63
2025-06-29 00:05:00,2500,-59
2025-06-29 00:10:00,2600,-39
2025-06-29 00:15:00,2555,-49
2025-06-29 00:20:00,2505,-36
2025-06-29 00:25:00,2555,-47
2025-06-29 00:30:00,2515,-73
2025-06-29 00:35:00,2560,-36
2025-06-29 00:40:00,2565,-62
2025-06-29 00:45:00,2545,-39
2025-06-29 00:50:00,2560,-55
2025-06-29 00:55:00,2540,-75
2025-06-29 01:00:00,2545,-67
2025-06-29 01:05:00,2540,-59
