номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 00:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-03 00:40:00,2630,-75
2025-07-03 00:45:00,2665,-35
2025-07-03 00:50:00,2635,-52
2025-07-03 00:55:00,2695,-54
2025-07-03 01:00:00,2645,-45
2025-07-03 01:05:00,2660,-68
2025-07-03 01:10:00,2610,-45
2025-07-03 01:15:00,2605,-42
2025-07-03 01:20:00,2645,-67
2025-07-03 01:25:00,2630,-72
2025-07-03 01:30:00,2675,-57
2025-07-03 01:35:00,2625,-54
2025-07-03 01:40:00,2685,-70
2025-07-03 01:45:00,2675,-40
2025-07-03 01:50:00,2700,-71
2025-07-03 01:55:00,2635,-59
2025-07-03 02:00:00,2645,-51
2025-07-03 02:05:00,2650,-43
2025-07-03 02:10:00,2670,-58
2025-07-03 02:15:00,2650,-59
2025-07-03 02:20:00,2625,-35
2025-07-03 02:25:00,2660,-69
2025-07-03 02:30:00,2675,-68
2025-07-03 02:35:00,2685,-39
