номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 01:50:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-26 01:50:00,2635,-62
2025-06-26 01:55:00,2625,-48
2025-06-26 02:00:00,2600,-54
2025-06-26 02:05:00,2635,-43
2025-06-26 02:10:00,2605,-45
2025-06-26 02:15:00,2645,-41
2025-06-26 02:20:00,2700,-64
2025-06-26 02:25:00,2620,-35
2025-06-26 02:30:00,2680,-39
2025-06-26 02:35:00,2600,-53
2025-06-26 02:40:00,2685,-70
2025-06-26 02:45:00,2615,-52
2025-06-26 02:50:00,2700,-49
2025-06-26 02:55:00,2665,-67
2025-06-26 03:00:00,2655,-41
2025-06-26 03:05:00,2650,-53
2025-06-26 03:10:00,2620,-53
2025-06-26 03:15:00,2610,-39
2025-06-26 03:20:00,2660,-67
2025-06-26 03:25:00,2675,-59
2025-06-26 03:30:00,2610,-35
2025-06-26 03:35:00,2695,-72
2025-06-26 03:40:00,2680,-62
2025-06-26 03:45:00,2690,-36
