номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 16:50:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-02 16:50:00,2535,-53
2025-07-02 16:55:00,2530,-67
2025-07-02 17:00:00,2505,-55
2025-07-02 17:05:00,2505,-64
2025-07-02 17:10:00,2550,-44
2025-07-02 17:15:00,2570,-68
2025-07-02 17:20:00,2515,-51
2025-07-02 17:25:00,2500,-48
2025-07-02 17:30:00,2515,-41
2025-07-02 17:35:00,2560,-46
2025-07-02 17:40:00,2585,-55
2025-07-02 17:45:00,2525,-35
2025-07-02 17:50:00,2525,-63
2025-07-02 17:55:00,2580,-65
2025-07-02 18:00:00,2525,-68
2025-07-02 18:05:00,2565,-60
2025-07-02 18:10:00,2535,-53
2025-07-02 18:15:00,2530,-39
2025-07-02 18:20:00,2510,-63
2025-07-02 18:25:00,2505,-61
2025-07-02 18:30:00,2565,-43
2025-07-02 18:35:00,2530,-46
2025-07-02 18:40:00,2520,-53
2025-07-02 18:45:00,2535,-39
