номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 04:00:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-27 04:00:00,2660,-41
2025-06-27 04:05:00,2620,-63
2025-06-27 04:10:00,2635,-45
2025-06-27 04:15:00,2615,-39
2025-06-27 04:20:00,2645,-73
2025-06-27 04:25:00,2680,-60
2025-06-27 04:30:00,2605,-51
2025-06-27 04:35:00,2655,-61
2025-06-27 04:40:00,2615,-39
2025-06-27 04:45:00,2625,-39
2025-06-27 04:50:00,2690,-62
2025-06-27 04:55:00,2615,-50
2025-06-27 05:00:00,2610,-75
2025-06-27 05:05:00,2645,-75
2025-06-27 05:10:00,2625,-67
2025-06-27 05:15:00,2620,-61
2025-06-27 05:20:00,2600,-47
2025-06-27 05:25:00,2630,-38
2025-06-27 05:30:00,2625,-47
2025-06-27 05:35:00,2670,-60
2025-06-27 05:40:00,2605,-43
2025-06-27 05:45:00,2685,-48
2025-06-27 05:50:00,2660,-57
2025-06-27 05:55:00,2685,-42
