номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 10:10:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-03 10:10:00,2635,-55
2025-07-03 10:15:00,2690,-41
2025-07-03 10:20:00,2655,-54
2025-07-03 10:25:00,2695,-55
2025-07-03 10:30:00,2655,-73
2025-07-03 10:35:00,2640,-68
2025-07-03 10:40:00,2650,-74
2025-07-03 10:45:00,2615,-35
2025-07-03 10:50:00,2620,-56
2025-07-03 10:55:00,2610,-64
2025-07-03 11:00:00,2690,-54
2025-07-03 11:05:00,2605,-71
2025-07-03 11:10:00,2610,-69
2025-07-03 11:15:00,2700,-38
2025-07-03 11:20:00,2625,-48
2025-07-03 11:25:00,2630,-36
2025-07-03 11:30:00,2685,-45
2025-07-03 11:35:00,2640,-58
2025-07-03 11:40:00,2630,-68
2025-07-03 11:45:00,2645,-45
2025-07-03 11:50:00,2650,-66
2025-07-03 11:55:00,2645,-47
2025-07-03 12:00:00,2620,-67
2025-07-03 12:05:00,2645,-39
