номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 15:10:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-01 15:10:00,2590,-42
2025-07-01 15:15:00,2515,-66
2025-07-01 15:20:00,2515,-45
2025-07-01 15:25:00,2580,-52
2025-07-01 15:30:00,2585,-72
2025-07-01 15:35:00,2570,-47
2025-07-01 15:40:00,2575,-43
2025-07-01 15:45:00,2585,-40
2025-07-01 15:50:00,2585,-62
2025-07-01 15:55:00,2535,-70
2025-07-01 16:00:00,2505,-64
2025-07-01 16:05:00,2535,-65
2025-07-01 16:10:00,2525,-47
2025-07-01 16:15:00,2500,-45
2025-07-01 16:20:00,2520,-46
2025-07-01 16:25:00,2500,-45
2025-07-01 16:30:00,2600,-69
2025-07-01 16:35:00,2595,-60
2025-07-01 16:40:00,2540,-53
2025-07-01 16:45:00,2590,-38
2025-07-01 16:50:00,2595,-72
2025-07-01 16:55:00,2520,-68
2025-07-01 17:00:00,2585,-41
2025-07-01 17:05:00,2535,-72
