номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-25 10:00:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-25 10:00:00,2700,-62
2025-06-25 10:05:00,2695,-75
2025-06-25 10:10:00,2685,-38
2025-06-25 10:15:00,2645,-73
2025-06-25 10:20:00,2660,-53
2025-06-25 10:25:00,2610,-52
2025-06-25 10:30:00,2625,-53
2025-06-25 10:35:00,2695,-39
2025-06-25 10:40:00,2635,-45
2025-06-25 10:45:00,2620,-44
2025-06-25 10:50:00,2655,-49
2025-06-25 10:55:00,2610,-41
2025-06-25 11:00:00,2610,-63
2025-06-25 11:05:00,2680,-75
2025-06-25 11:10:00,2685,-72
2025-06-25 11:15:00,2635,-51
2025-06-25 11:20:00,2640,-58
2025-06-25 11:25:00,2695,-68
2025-06-25 11:30:00,2675,-51
2025-06-25 11:35:00,2640,-73
2025-06-25 11:40:00,2625,-60
2025-06-25 11:45:00,2700,-65
2025-06-25 11:50:00,2635,-73
2025-06-25 11:55:00,2635,-74
