номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 07:00:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-27 07:00:00,2565,-64
2025-06-27 07:05:00,2515,-55
2025-06-27 07:10:00,2570,-44
2025-06-27 07:15:00,2520,-45
2025-06-27 07:20:00,2590,-59
2025-06-27 07:25:00,2560,-42
2025-06-27 07:30:00,2535,-74
2025-06-27 07:35:00,2535,-73
2025-06-27 07:40:00,2545,-57
2025-06-27 07:45:00,2535,-48
2025-06-27 07:50:00,2520,-45
2025-06-27 07:55:00,2515,-70
2025-06-27 08:00:00,2525,-66
2025-06-27 08:05:00,2515,-45
2025-06-27 08:10:00,2505,-70
2025-06-27 08:15:00,2595,-53
2025-06-27 08:20:00,2575,-74
2025-06-27 08:25:00,2590,-36
2025-06-27 08:30:00,2565,-69
2025-06-27 08:35:00,2595,-74
2025-06-27 08:40:00,2530,-42
2025-06-27 08:45:00,2525,-70
2025-06-27 08:50:00,2540,-48
2025-06-27 08:55:00,2600,-64
