номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-25 13:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-25 13:20:00,2415,-36
2025-06-25 13:25:00,2465,-37
2025-06-25 13:30:00,2455,-65
2025-06-25 13:35:00,2410,-42
2025-06-25 13:40:00,2405,-65
2025-06-25 13:45:00,2430,-52
2025-06-25 13:50:00,2430,-40
2025-06-25 13:55:00,2480,-35
2025-06-25 14:00:00,2495,-39
2025-06-25 14:05:00,2425,-63
2025-06-25 14:10:00,2410,-41
2025-06-25 14:15:00,2410,-59
2025-06-25 14:20:00,2450,-52
2025-06-25 14:25:00,2430,-46
2025-06-25 14:30:00,2455,-65
2025-06-25 14:35:00,2490,-73
2025-06-25 14:40:00,2460,-68
2025-06-25 14:45:00,2475,-73
2025-06-25 14:50:00,2480,-39
2025-06-25 14:55:00,2420,-54
2025-06-25 15:00:00,2475,-38
2025-06-25 15:05:00,2420,-46
2025-06-25 15:10:00,2485,-69
2025-06-25 15:15:00,2490,-52
