номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 18:50:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-02 18:50:00,2500,-54
2025-07-02 18:55:00,2515,-64
2025-07-02 19:00:00,2530,-69
2025-07-02 19:05:00,2550,-67
2025-07-02 19:10:00,2530,-61
2025-07-02 19:15:00,2575,-71
2025-07-02 19:20:00,2540,-56
2025-07-02 19:25:00,2540,-65
2025-07-02 19:30:00,2505,-36
2025-07-02 19:35:00,2500,-40
2025-07-02 19:40:00,2550,-75
2025-07-02 19:45:00,2555,-64
2025-07-02 19:50:00,2525,-74
2025-07-02 19:55:00,2500,-55
2025-07-02 20:00:00,2570,-45
2025-07-02 20:05:00,2595,-71
2025-07-02 20:10:00,2560,-61
2025-07-02 20:15:00,2555,-46
2025-07-02 20:20:00,2555,-53
2025-07-02 20:25:00,2595,-35
2025-07-02 20:30:00,2510,-57
2025-07-02 20:35:00,2585,-59
2025-07-02 20:40:00,2580,-66
2025-07-02 20:45:00,2520,-64
