номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 18:50:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-30 18:50:00,2650,-43
2025-06-30 18:55:00,2625,-52
2025-06-30 19:00:00,2655,-51
2025-06-30 19:05:00,2605,-50
2025-06-30 19:10:00,2690,-70
2025-06-30 19:15:00,2690,-46
2025-06-30 19:20:00,2690,-55
2025-06-30 19:25:00,2695,-36
2025-06-30 19:30:00,2670,-61
2025-06-30 19:35:00,2655,-50
2025-06-30 19:40:00,2655,-51
2025-06-30 19:45:00,2620,-58
2025-06-30 19:50:00,2645,-75
2025-06-30 19:55:00,2600,-36
2025-06-30 20:00:00,2670,-40
2025-06-30 20:05:00,2640,-60
2025-06-30 20:10:00,2685,-35
2025-06-30 20:15:00,2635,-36
2025-06-30 20:20:00,2645,-48
2025-06-30 20:25:00,2625,-48
2025-06-30 20:30:00,2615,-64
2025-06-30 20:35:00,2630,-60
2025-06-30 20:40:00,2655,-36
2025-06-30 20:45:00,2665,-65
