номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 16:00:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-29 16:00:00,2430,-52
2025-06-29 16:05:00,2420,-55
2025-06-29 16:10:00,2460,-48
2025-06-29 16:15:00,2455,-68
2025-06-29 16:20:00,2480,-46
2025-06-29 16:25:00,2405,-63
2025-06-29 16:30:00,2435,-41
2025-06-29 16:35:00,2405,-40
2025-06-29 16:40:00,2475,-59
2025-06-29 16:45:00,2425,-57
2025-06-29 16:50:00,2430,-69
2025-06-29 16:55:00,2420,-68
2025-06-29 17:00:00,2420,-52
2025-06-29 17:05:00,2430,-70
2025-06-29 17:10:00,2480,-36
2025-06-29 17:15:00,2490,-55
2025-06-29 17:20:00,2490,-73
2025-06-29 17:25:00,2430,-72
2025-06-29 17:30:00,2500,-64
2025-06-29 17:35:00,2495,-43
2025-06-29 17:40:00,2415,-62
2025-06-29 17:45:00,2490,-47
2025-06-29 17:50:00,2465,-57
2025-06-29 17:55:00,2480,-60
