номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 09:40:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-28 09:40:00,2440,-50
2025-06-28 09:45:00,2415,-35
2025-06-28 09:50:00,2500,-55
2025-06-28 09:55:00,2440,-54
2025-06-28 10:00:00,2500,-44
2025-06-28 10:05:00,2460,-46
2025-06-28 10:10:00,2470,-49
2025-06-28 10:15:00,2460,-69
2025-06-28 10:20:00,2425,-49
2025-06-28 10:25:00,2400,-57
2025-06-28 10:30:00,2420,-36
2025-06-28 10:35:00,2425,-66
2025-06-28 10:40:00,2490,-42
2025-06-28 10:45:00,2460,-60
2025-06-28 10:50:00,2420,-61
2025-06-28 10:55:00,2470,-37
2025-06-28 11:00:00,2445,-70
2025-06-28 11:05:00,2405,-69
2025-06-28 11:10:00,2500,-37
2025-06-28 11:15:00,2460,-37
2025-06-28 11:20:00,2480,-60
2025-06-28 11:25:00,2455,-56
2025-06-28 11:30:00,2500,-36
2025-06-28 11:35:00,2435,-46
