номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 15:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-26 15:40:00,2635,-73
2025-06-26 15:45:00,2625,-60
2025-06-26 15:50:00,2625,-60
2025-06-26 15:55:00,2610,-65
2025-06-26 16:00:00,2640,-42
2025-06-26 16:05:00,2620,-54
2025-06-26 16:10:00,2635,-41
2025-06-26 16:15:00,2695,-37
2025-06-26 16:20:00,2655,-55
2025-06-26 16:25:00,2615,-73
2025-06-26 16:30:00,2645,-57
2025-06-26 16:35:00,2665,-52
2025-06-26 16:40:00,2660,-70
2025-06-26 16:45:00,2605,-41
2025-06-26 16:50:00,2695,-71
2025-06-26 16:55:00,2630,-58
2025-06-26 17:00:00,2620,-74
2025-06-26 17:05:00,2700,-45
2025-06-26 17:10:00,2695,-35
2025-06-26 17:15:00,2640,-66
2025-06-26 17:20:00,2700,-54
2025-06-26 17:25:00,2665,-46
2025-06-26 17:30:00,2620,-75
2025-06-26 17:35:00,2605,-38
