номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 13:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-28 13:40:00,2680,-64
2025-06-28 13:45:00,2665,-60
2025-06-28 13:50:00,2700,-46
2025-06-28 13:55:00,2640,-70
2025-06-28 14:00:00,2625,-37
2025-06-28 14:05:00,2650,-68
2025-06-28 14:10:00,2655,-51
2025-06-28 14:15:00,2655,-68
2025-06-28 14:20:00,2670,-45
2025-06-28 14:25:00,2700,-45
2025-06-28 14:30:00,2625,-45
2025-06-28 14:35:00,2695,-54
2025-06-28 14:40:00,2620,-41
2025-06-28 14:45:00,2630,-73
2025-06-28 14:50:00,2665,-52
2025-06-28 14:55:00,2630,-48
2025-06-28 15:00:00,2650,-67
2025-06-28 15:05:00,2610,-72
2025-06-28 15:10:00,2685,-46
2025-06-28 15:15:00,2690,-65
2025-06-28 15:20:00,2690,-71
2025-06-28 15:25:00,2680,-57
2025-06-28 15:30:00,2610,-69
2025-06-28 15:35:00,2665,-45
