номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 20:00:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-27 20:00:00,2565,-42
2025-06-27 20:05:00,2570,-49
2025-06-27 20:10:00,2510,-45
2025-06-27 20:15:00,2590,-61
2025-06-27 20:20:00,2580,-64
2025-06-27 20:25:00,2555,-52
2025-06-27 20:30:00,2530,-36
2025-06-27 20:35:00,2535,-57
2025-06-27 20:40:00,2550,-70
2025-06-27 20:45:00,2505,-71
2025-06-27 20:50:00,2530,-74
2025-06-27 20:55:00,2540,-51
2025-06-27 21:00:00,2525,-36
2025-06-27 21:05:00,2570,-39
2025-06-27 21:10:00,2600,-61
2025-06-27 21:15:00,2545,-67
2025-06-27 21:20:00,2600,-61
2025-06-27 21:25:00,2555,-68
2025-06-27 21:30:00,2595,-48
2025-06-27 21:35:00,2510,-37
2025-06-27 21:40:00,2580,-71
2025-06-27 21:45:00,2520,-57
2025-06-27 21:50:00,2520,-68
2025-06-27 21:55:00,2565,-46
