номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 11:50:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-28 11:50:00,2470,-35
2025-06-28 11:55:00,2405,-55
2025-06-28 12:00:00,2490,-62
2025-06-28 12:05:00,2405,-64
2025-06-28 12:10:00,2455,-55
2025-06-28 12:15:00,2430,-52
2025-06-28 12:20:00,2425,-74
2025-06-28 12:25:00,2455,-59
2025-06-28 12:30:00,2425,-53
2025-06-28 12:35:00,2475,-38
2025-06-28 12:40:00,2475,-65
2025-06-28 12:45:00,2465,-54
2025-06-28 12:50:00,2410,-41
2025-06-28 12:55:00,2500,-51
2025-06-28 13:00:00,2445,-74
2025-06-28 13:05:00,2485,-35
2025-06-28 13:10:00,2490,-62
2025-06-28 13:15:00,2475,-43
2025-06-28 13:20:00,2430,-74
2025-06-28 13:25:00,2430,-72
2025-06-28 13:30:00,2495,-70
2025-06-28 13:35:00,2500,-65
2025-06-28 13:40:00,2450,-43
2025-06-28 13:45:00,2400,-36
