номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 19:10:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-29 19:10:00,2415,-51
2025-06-29 19:15:00,2495,-44
2025-06-29 19:20:00,2485,-40
2025-06-29 19:25:00,2425,-43
2025-06-29 19:30:00,2440,-59
2025-06-29 19:35:00,2430,-47
2025-06-29 19:40:00,2485,-60
2025-06-29 19:45:00,2425,-65
2025-06-29 19:50:00,2420,-35
2025-06-29 19:55:00,2415,-63
2025-06-29 20:00:00,2420,-54
2025-06-29 20:05:00,2430,-41
2025-06-29 20:10:00,2430,-40
2025-06-29 20:15:00,2440,-57
2025-06-29 20:20:00,2485,-73
2025-06-29 20:25:00,2490,-54
2025-06-29 20:30:00,2485,-53
2025-06-29 20:35:00,2420,-50
2025-06-29 20:40:00,2480,-64
2025-06-29 20:45:00,2460,-69
2025-06-29 20:50:00,2470,-51
2025-06-29 20:55:00,2450,-59
2025-06-29 21:00:00,2475,-48
2025-06-29 21:05:00,2455,-58
