номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 23:10:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-30 23:10:00,2445,-52
2025-06-30 23:15:00,2480,-43
2025-06-30 23:20:00,2440,-52
2025-06-30 23:25:00,2420,-75
2025-06-30 23:30:00,2455,-39
2025-06-30 23:35:00,2410,-39
2025-06-30 23:40:00,2435,-55
2025-06-30 23:45:00,2500,-68
2025-06-30 23:50:00,2470,-48
2025-06-30 23:55:00,2450,-75
2025-07-01 00:00:00,2415,-55
2025-07-01 00:05:00,2480,-55
2025-07-01 00:10:00,2465,-44
2025-07-01 00:15:00,2495,-49
2025-07-01 00:20:00,2400,-44
2025-07-01 00:25:00,2420,-64
2025-07-01 00:30:00,2415,-52
2025-07-01 00:35:00,2475,-39
2025-07-01 00:40:00,2480,-38
2025-07-01 00:45:00,2490,-58
2025-07-01 00:50:00,2425,-45
2025-07-01 00:55:00,2425,-67
2025-07-01 01:00:00,2400,-51
2025-07-01 01:05:00,2485,-61
