номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 16:10:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-28 16:10:00,2585,-66
2025-06-28 16:15:00,2505,-50
2025-06-28 16:20:00,2545,-69
2025-06-28 16:25:00,2520,-69
2025-06-28 16:30:00,2505,-72
2025-06-28 16:35:00,2595,-64
2025-06-28 16:40:00,2590,-64
2025-06-28 16:45:00,2545,-68
2025-06-28 16:50:00,2550,-50
2025-06-28 16:55:00,2565,-57
2025-06-28 17:00:00,2515,-45
2025-06-28 17:05:00,2550,-65
2025-06-28 17:10:00,2565,-55
2025-06-28 17:15:00,2540,-43
2025-06-28 17:20:00,2545,-45
2025-06-28 17:25:00,2565,-60
2025-06-28 17:30:00,2540,-63
2025-06-28 17:35:00,2555,-74
2025-06-28 17:40:00,2595,-66
2025-06-28 17:45:00,2530,-35
2025-06-28 17:50:00,2545,-60
2025-06-28 17:55:00,2515,-57
2025-06-28 18:00:00,2505,-69
2025-06-28 18:05:00,2525,-52
