номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 19:10:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-30 19:10:00,2520,-55
2025-06-30 19:15:00,2585,-56
2025-06-30 19:20:00,2505,-41
2025-06-30 19:25:00,2515,-58
2025-06-30 19:30:00,2530,-36
2025-06-30 19:35:00,2575,-44
2025-06-30 19:40:00,2515,-42
2025-06-30 19:45:00,2600,-53
2025-06-30 19:50:00,2575,-58
2025-06-30 19:55:00,2545,-45
2025-06-30 20:00:00,2560,-46
2025-06-30 20:05:00,2550,-39
2025-06-30 20:10:00,2535,-52
2025-06-30 20:15:00,2505,-66
2025-06-30 20:20:00,2555,-61
2025-06-30 20:25:00,2500,-48
2025-06-30 20:30:00,2585,-58
2025-06-30 20:35:00,2570,-56
2025-06-30 20:40:00,2520,-70
2025-06-30 20:45:00,2555,-52
2025-06-30 20:50:00,2590,-37
2025-06-30 20:55:00,2555,-55
2025-06-30 21:00:00,2570,-48
2025-06-30 21:05:00,2570,-54
