номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 17:00:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-01 17:00:00,2685,-73
2025-07-01 17:05:00,2700,-53
2025-07-01 17:10:00,2690,-36
2025-07-01 17:15:00,2635,-61
2025-07-01 17:20:00,2700,-63
2025-07-01 17:25:00,2655,-59
2025-07-01 17:30:00,2675,-41
2025-07-01 17:35:00,2680,-42
2025-07-01 17:40:00,2620,-70
2025-07-01 17:45:00,2675,-52
2025-07-01 17:50:00,2690,-51
2025-07-01 17:55:00,2670,-61
2025-07-01 18:00:00,2645,-46
2025-07-01 18:05:00,2650,-48
2025-07-01 18:10:00,2620,-68
2025-07-01 18:15:00,2620,-66
2025-07-01 18:20:00,2615,-47
2025-07-01 18:25:00,2620,-70
2025-07-01 18:30:00,2690,-50
2025-07-01 18:35:00,2690,-39
2025-07-01 18:40:00,2640,-68
2025-07-01 18:45:00,2695,-49
2025-07-01 18:50:00,2615,-38
2025-07-01 18:55:00,2660,-37
