номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 10:50:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-30 10:50:00,2615,-63
2025-06-30 10:55:00,2680,-50
2025-06-30 11:00:00,2605,-60
2025-06-30 11:05:00,2625,-53
2025-06-30 11:10:00,2640,-47
2025-06-30 11:15:00,2605,-40
2025-06-30 11:20:00,2650,-59
2025-06-30 11:25:00,2625,-70
2025-06-30 11:30:00,2680,-51
2025-06-30 11:35:00,2610,-47
2025-06-30 11:40:00,2650,-59
2025-06-30 11:45:00,2610,-62
2025-06-30 11:50:00,2675,-65
2025-06-30 11:55:00,2630,-48
2025-06-30 12:00:00,2610,-36
2025-06-30 12:05:00,2700,-70
2025-06-30 12:10:00,2685,-42
2025-06-30 12:15:00,2645,-55
2025-06-30 12:20:00,2665,-52
2025-06-30 12:25:00,2630,-39
2025-06-30 12:30:00,2640,-36
2025-06-30 12:35:00,2675,-58
2025-06-30 12:40:00,2615,-46
2025-06-30 12:45:00,2620,-47
