номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 18:10:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-26 18:10:00,2420,-55
2025-06-26 18:15:00,2405,-60
2025-06-26 18:20:00,2420,-42
2025-06-26 18:25:00,2485,-58
2025-06-26 18:30:00,2430,-47
2025-06-26 18:35:00,2460,-35
2025-06-26 18:40:00,2450,-70
2025-06-26 18:45:00,2420,-67
2025-06-26 18:50:00,2495,-61
2025-06-26 18:55:00,2410,-44
2025-06-26 19:00:00,2455,-55
2025-06-26 19:05:00,2425,-45
2025-06-26 19:10:00,2480,-44
2025-06-26 19:15:00,2470,-49
2025-06-26 19:20:00,2420,-46
2025-06-26 19:25:00,2460,-59
2025-06-26 19:30:00,2450,-63
2025-06-26 19:35:00,2435,-45
2025-06-26 19:40:00,2430,-46
2025-06-26 19:45:00,2445,-37
2025-06-26 19:50:00,2400,-59
2025-06-26 19:55:00,2470,-66
2025-06-26 20:00:00,2400,-71
2025-06-26 20:05:00,2495,-51
