номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 02:40:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-26 02:40:00,2500,-56
2025-06-26 02:45:00,2525,-37
2025-06-26 02:50:00,2510,-57
2025-06-26 02:55:00,2580,-70
2025-06-26 03:00:00,2555,-57
2025-06-26 03:05:00,2550,-47
2025-06-26 03:10:00,2570,-48
2025-06-26 03:15:00,2585,-41
2025-06-26 03:20:00,2535,-38
2025-06-26 03:25:00,2515,-73
2025-06-26 03:30:00,2535,-46
2025-06-26 03:35:00,2535,-57
2025-06-26 03:40:00,2540,-40
2025-06-26 03:45:00,2600,-46
2025-06-26 03:50:00,2570,-67
2025-06-26 03:55:00,2595,-66
2025-06-26 04:00:00,2505,-65
2025-06-26 04:05:00,2595,-67
2025-06-26 04:10:00,2575,-52
2025-06-26 04:15:00,2595,-71
2025-06-26 04:20:00,2520,-57
2025-06-26 04:25:00,2550,-47
2025-06-26 04:30:00,2535,-68
2025-06-26 04:35:00,2515,-41
