номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-25 10:20:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-25 10:20:00,2605,-60
2025-06-25 10:25:00,2610,-40
2025-06-25 10:30:00,2670,-53
2025-06-25 10:35:00,2665,-65
2025-06-25 10:40:00,2605,-40
2025-06-25 10:45:00,2680,-64
2025-06-25 10:50:00,2670,-55
2025-06-25 10:55:00,2645,-61
2025-06-25 11:00:00,2695,-74
2025-06-25 11:05:00,2650,-47
2025-06-25 11:10:00,2605,-46
2025-06-25 11:15:00,2650,-48
2025-06-25 11:20:00,2660,-68
2025-06-25 11:25:00,2665,-44
2025-06-25 11:30:00,2675,-50
2025-06-25 11:35:00,2650,-40
2025-06-25 11:40:00,2655,-58
2025-06-25 11:45:00,2685,-54
2025-06-25 11:50:00,2645,-40
2025-06-25 11:55:00,2630,-71
2025-06-25 12:00:00,2665,-74
2025-06-25 12:05:00,2620,-54
2025-06-25 12:10:00,2670,-53
2025-06-25 12:15:00,2640,-45
