номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 03:10:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-01 03:10:00,2520,-74
2025-07-01 03:15:00,2510,-72
2025-07-01 03:20:00,2520,-53
2025-07-01 03:25:00,2520,-55
2025-07-01 03:30:00,2500,-61
2025-07-01 03:35:00,2580,-67
2025-07-01 03:40:00,2540,-61
2025-07-01 03:45:00,2535,-50
2025-07-01 03:50:00,2575,-63
2025-07-01 03:55:00,2565,-60
2025-07-01 04:00:00,2525,-53
2025-07-01 04:05:00,2510,-67
2025-07-01 04:10:00,2545,-48
2025-07-01 04:15:00,2565,-73
2025-07-01 04:20:00,2590,-69
2025-07-01 04:25:00,2535,-63
2025-07-01 04:30:00,2540,-42
2025-07-01 04:35:00,2570,-41
2025-07-01 04:40:00,2560,-73
2025-07-01 04:45:00,2595,-43
2025-07-01 04:50:00,2600,-44
2025-07-01 04:55:00,2535,-38
2025-07-01 05:00:00,2520,-52
2025-07-01 05:05:00,2555,-53
