номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 12:50:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-26 12:50:00,2500,-50
2025-06-26 12:55:00,2440,-53
2025-06-26 13:00:00,2485,-40
2025-06-26 13:05:00,2470,-58
2025-06-26 13:10:00,2415,-71
2025-06-26 13:15:00,2425,-61
2025-06-26 13:20:00,2475,-58
2025-06-26 13:25:00,2400,-42
2025-06-26 13:30:00,2450,-42
2025-06-26 13:35:00,2465,-58
2025-06-26 13:40:00,2490,-62
2025-06-26 13:45:00,2495,-71
2025-06-26 13:50:00,2425,-40
2025-06-26 13:55:00,2480,-61
2025-06-26 14:00:00,2475,-57
2025-06-26 14:05:00,2445,-55
2025-06-26 14:10:00,2440,-73
2025-06-26 14:15:00,2430,-70
2025-06-26 14:20:00,2425,-46
2025-06-26 14:25:00,2495,-48
2025-06-26 14:30:00,2475,-69
2025-06-26 14:35:00,2420,-49
2025-06-26 14:40:00,2450,-35
2025-06-26 14:45:00,2475,-70
