номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-04 04:00:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-04 04:00:00,2595,-58
2025-07-04 04:05:00,2595,-39
2025-07-04 04:10:00,2580,-40
2025-07-04 04:15:00,2580,-51
2025-07-04 04:20:00,2585,-37
2025-07-04 04:25:00,2505,-68
2025-07-04 04:30:00,2550,-62
2025-07-04 04:35:00,2575,-69
2025-07-04 04:40:00,2585,-55
2025-07-04 04:45:00,2595,-41
2025-07-04 04:50:00,2600,-39
2025-07-04 04:55:00,2555,-54
2025-07-04 05:00:00,2540,-73
2025-07-04 05:05:00,2580,-59
2025-07-04 05:10:00,2525,-56
2025-07-04 05:15:00,2600,-50
2025-07-04 05:20:00,2585,-71
2025-07-04 05:25:00,2505,-37
2025-07-04 05:30:00,2600,-49
2025-07-04 05:35:00,2600,-40
2025-07-04 05:40:00,2545,-48
2025-07-04 05:45:00,2510,-36
2025-07-04 05:50:00,2505,-73
2025-07-04 05:55:00,2550,-52
