номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 08:10:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-30 08:10:00,2400,-44
2025-06-30 08:15:00,2410,-36
2025-06-30 08:20:00,2425,-56
2025-06-30 08:25:00,2470,-62
2025-06-30 08:30:00,2465,-66
2025-06-30 08:35:00,2405,-62
2025-06-30 08:40:00,2495,-64
2025-06-30 08:45:00,2470,-70
2025-06-30 08:50:00,2495,-60
2025-06-30 08:55:00,2490,-51
2025-06-30 09:00:00,2410,-50
2025-06-30 09:05:00,2455,-58
2025-06-30 09:10:00,2435,-54
2025-06-30 09:15:00,2450,-67
2025-06-30 09:20:00,2420,-59
2025-06-30 09:25:00,2455,-40
2025-06-30 09:30:00,2460,-39
2025-06-30 09:35:00,2425,-35
2025-06-30 09:40:00,2425,-44
2025-06-30 09:45:00,2455,-61
2025-06-30 09:50:00,2475,-48
2025-06-30 09:55:00,2485,-55
2025-06-30 10:00:00,2405,-75
2025-06-30 10:05:00,2500,-44
