номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 20:30:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-30 20:30:00,2600,-68
2025-06-30 20:35:00,2590,-55
2025-06-30 20:40:00,2540,-55
2025-06-30 20:45:00,2505,-36
2025-06-30 20:50:00,2520,-63
2025-06-30 20:55:00,2540,-48
2025-06-30 21:00:00,2580,-66
2025-06-30 21:05:00,2540,-49
2025-06-30 21:10:00,2565,-48
2025-06-30 21:15:00,2505,-72
2025-06-30 21:20:00,2515,-45
2025-06-30 21:25:00,2530,-40
2025-06-30 21:30:00,2535,-41
2025-06-30 21:35:00,2585,-46
2025-06-30 21:40:00,2575,-54
2025-06-30 21:45:00,2565,-63
2025-06-30 21:50:00,2515,-58
2025-06-30 21:55:00,2540,-65
2025-06-30 22:00:00,2500,-63
2025-06-30 22:05:00,2530,-52
2025-06-30 22:10:00,2545,-65
2025-06-30 22:15:00,2595,-40
2025-06-30 22:20:00,2510,-52
2025-06-30 22:25:00,2505,-57
