номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 21:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-28 21:20:00,2500,-41
2025-06-28 21:25:00,2420,-37
2025-06-28 21:30:00,2450,-57
2025-06-28 21:35:00,2475,-44
2025-06-28 21:40:00,2485,-41
2025-06-28 21:45:00,2425,-71
2025-06-28 21:50:00,2485,-45
2025-06-28 21:55:00,2480,-64
2025-06-28 22:00:00,2425,-52
2025-06-28 22:05:00,2415,-50
2025-06-28 22:10:00,2475,-60
2025-06-28 22:15:00,2460,-41
2025-06-28 22:20:00,2445,-59
2025-06-28 22:25:00,2420,-74
2025-06-28 22:30:00,2435,-45
2025-06-28 22:35:00,2450,-48
2025-06-28 22:40:00,2495,-50
2025-06-28 22:45:00,2435,-53
2025-06-28 22:50:00,2500,-74
2025-06-28 22:55:00,2400,-62
2025-06-28 23:00:00,2485,-63
2025-06-28 23:05:00,2455,-47
2025-06-28 23:10:00,2440,-65
2025-06-28 23:15:00,2420,-47
