номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 04:10:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-02 04:10:00,2590,-55
2025-07-02 04:15:00,2510,-57
2025-07-02 04:20:00,2585,-74
2025-07-02 04:25:00,2515,-55
2025-07-02 04:30:00,2570,-44
2025-07-02 04:35:00,2570,-57
2025-07-02 04:40:00,2505,-36
2025-07-02 04:45:00,2535,-63
2025-07-02 04:50:00,2520,-53
2025-07-02 04:55:00,2600,-62
2025-07-02 05:00:00,2515,-38
2025-07-02 05:05:00,2570,-47
2025-07-02 05:10:00,2505,-71
2025-07-02 05:15:00,2535,-39
2025-07-02 05:20:00,2535,-75
2025-07-02 05:25:00,2550,-52
2025-07-02 05:30:00,2500,-66
2025-07-02 05:35:00,2555,-45
2025-07-02 05:40:00,2560,-71
2025-07-02 05:45:00,2520,-51
2025-07-02 05:50:00,2570,-50
2025-07-02 05:55:00,2515,-38
2025-07-02 06:00:00,2530,-52
2025-07-02 06:05:00,2580,-71
