номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 12:30:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-29 12:30:00,2405,-44
2025-06-29 12:35:00,2445,-63
2025-06-29 12:40:00,2430,-40
2025-06-29 12:45:00,2455,-52
2025-06-29 12:50:00,2450,-51
2025-06-29 12:55:00,2405,-72
2025-06-29 13:00:00,2495,-38
2025-06-29 13:05:00,2495,-46
2025-06-29 13:10:00,2460,-72
2025-06-29 13:15:00,2400,-55
2025-06-29 13:20:00,2500,-44
2025-06-29 13:25:00,2430,-42
2025-06-29 13:30:00,2465,-71
2025-06-29 13:35:00,2470,-69
2025-06-29 13:40:00,2410,-59
2025-06-29 13:45:00,2455,-62
2025-06-29 13:50:00,2430,-73
2025-06-29 13:55:00,2410,-61
2025-06-29 14:00:00,2500,-75
2025-06-29 14:05:00,2420,-66
2025-06-29 14:10:00,2440,-43
2025-06-29 14:15:00,2475,-40
2025-06-29 14:20:00,2425,-51
2025-06-29 14:25:00,2405,-61
