номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 15:30:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-02 15:30:00,2535,-37
2025-07-02 15:35:00,2555,-40
2025-07-02 15:40:00,2590,-52
2025-07-02 15:45:00,2505,-47
2025-07-02 15:50:00,2565,-73
2025-07-02 15:55:00,2525,-43
2025-07-02 16:00:00,2500,-66
2025-07-02 16:05:00,2565,-51
2025-07-02 16:10:00,2570,-64
2025-07-02 16:15:00,2555,-46
2025-07-02 16:20:00,2565,-43
2025-07-02 16:25:00,2575,-41
2025-07-02 16:30:00,2500,-71
2025-07-02 16:35:00,2585,-52
2025-07-02 16:40:00,2550,-67
2025-07-02 16:45:00,2555,-61
2025-07-02 16:50:00,2550,-52
2025-07-02 16:55:00,2520,-57
2025-07-02 17:00:00,2545,-51
2025-07-02 17:05:00,2540,-69
2025-07-02 17:10:00,2510,-47
2025-07-02 17:15:00,2570,-35
2025-07-02 17:20:00,2600,-39
2025-07-02 17:25:00,2510,-53
