номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 19:10:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-28 19:10:00,2505,-54
2025-06-28 19:15:00,2500,-38
2025-06-28 19:20:00,2585,-47
2025-06-28 19:25:00,2550,-38
2025-06-28 19:30:00,2570,-71
2025-06-28 19:35:00,2500,-48
2025-06-28 19:40:00,2600,-37
2025-06-28 19:45:00,2575,-44
2025-06-28 19:50:00,2515,-73
2025-06-28 19:55:00,2595,-69
2025-06-28 20:00:00,2525,-53
2025-06-28 20:05:00,2510,-53
2025-06-28 20:10:00,2555,-64
2025-06-28 20:15:00,2505,-36
2025-06-28 20:20:00,2555,-53
2025-06-28 20:25:00,2565,-50
2025-06-28 20:30:00,2540,-43
2025-06-28 20:35:00,2505,-70
2025-06-28 20:40:00,2515,-58
2025-06-28 20:45:00,2580,-52
2025-06-28 20:50:00,2525,-64
2025-06-28 20:55:00,2590,-71
2025-06-28 21:00:00,2590,-55
2025-06-28 21:05:00,2565,-63
