номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 10:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-28 10:20:00,2465,-68
2025-06-28 10:25:00,2445,-69
2025-06-28 10:30:00,2475,-69
2025-06-28 10:35:00,2410,-58
2025-06-28 10:40:00,2460,-62
2025-06-28 10:45:00,2475,-62
2025-06-28 10:50:00,2420,-41
2025-06-28 10:55:00,2400,-70
2025-06-28 11:00:00,2410,-67
2025-06-28 11:05:00,2480,-49
2025-06-28 11:10:00,2470,-44
2025-06-28 11:15:00,2485,-75
2025-06-28 11:20:00,2410,-54
2025-06-28 11:25:00,2490,-40
2025-06-28 11:30:00,2435,-66
2025-06-28 11:35:00,2430,-39
2025-06-28 11:40:00,2405,-63
2025-06-28 11:45:00,2405,-64
2025-06-28 11:50:00,2445,-45
2025-06-28 11:55:00,2415,-56
2025-06-28 12:00:00,2400,-41
2025-06-28 12:05:00,2460,-55
2025-06-28 12:10:00,2500,-48
2025-06-28 12:15:00,2415,-35
