номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 04:30:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-03 04:30:00,2500,-63
2025-07-03 04:35:00,2445,-65
2025-07-03 04:40:00,2400,-50
2025-07-03 04:45:00,2420,-46
2025-07-03 04:50:00,2480,-60
2025-07-03 04:55:00,2490,-54
2025-07-03 05:00:00,2425,-54
2025-07-03 05:05:00,2440,-68
2025-07-03 05:10:00,2465,-69
2025-07-03 05:15:00,2435,-75
2025-07-03 05:20:00,2485,-70
2025-07-03 05:25:00,2435,-36
2025-07-03 05:30:00,2450,-57
2025-07-03 05:35:00,2470,-46
2025-07-03 05:40:00,2440,-39
2025-07-03 05:45:00,2420,-40
2025-07-03 05:50:00,2470,-43
2025-07-03 05:55:00,2425,-62
2025-07-03 06:00:00,2475,-63
2025-07-03 06:05:00,2415,-66
2025-07-03 06:10:00,2400,-43
2025-07-03 06:15:00,2450,-36
2025-07-03 06:20:00,2435,-35
2025-07-03 06:25:00,2470,-75
